x y z
"55601" 711006.64 5093741.68 463.21
"55621" 711004.68 5093758.43 462.31
"55641" 711006.17 5093730.79 463.44
"55661" 711001.89 5093782.23 463.21
"55681" 711006.72 5093701.38 463.43
"55701" 711002.19 5093771.99 463.42
"55721" 711002.96 5093741.28 463.35
"55741" 711003.57 5093725.6 463.1
"55761" 711002.34 5093729.8 463.32
"55781" 711000.8 5093748.31 463.36
"55801" 711002 5093687.5 463.82
"55821" 711003.21 5093517.12 467.4
"55841" 711000.17 5093737.33 463.26
"55861" 711001.48 5093723.67 463.24
"55881" 711000.06 5093769.14 463.45
"55901" 711001.78 5093734.3 463.34
"55921" 711005.28 5093641.08 468.18
"55941" 711002.32 5093748.7 463.39
"55961" 711002.37 5093767.37 463.47
"55981" 711006.45 5093632.86 468.82
"56001" 711004.51 5093723.44 463.15
"56021" 711002.74 5093783.88 463.22
"56041" 711004.84 5093733.63 463.47
"56061" 711011.28 5093526.71 466.41
"56081" 711006.12 5093726.73 463.24
"56101" 711004.48 5093795.35 465.67
"56121" 711006.63 5093729.59 463.22
"56141" 711009.87 5093635.84 468.23
"56161" 711006.71 5093763.2 462.88
"56181" 711007.57 5093757.02 462.47
"56201" 711014.24 5093526.45 466.38
"56221" 711010.03 5093702.45 463.25
"56241" 711008.03 5093778.6 463.29
"56261" 711009.49 5093747.89 462.37
"56281" 711010.7 5093704.55 463.49
"56301" 711016.76 5093490.37 466.1
"56321" 711016.25 5093518.17 466.48
"56341" 711011.23 5093722.6 463.34
"56361" 711009.78 5093780.32 463.32
"56381" 711011.02 5093754.82 463.04
"56401" 711013.82 5093654.76 463.32
"56421" 711018.13 5093495.11 466.04
"56441" 711018.23 5093499.89 466.23
"56461" 711013.54 5093694.86 463.5
"56481" 711012.14 5093753.59 462.85
"56501" 711012.02 5093776.7 463.08
"56521" 711013.74 5093713.48 463.35
"56541" 711018.59 5093527.57 467.08
"56561" 711020.23 5093467.72 466.59
"56581" 711019.97 5093486.67 466.43
"56601" 711015.43 5093687.92 463.27
"56621" 711014.51 5093728.31 463.19
"56641" 711013.3 5093781.26 463.11
"56661" 711015.17 5093730.63 463.36
"56681" 711020.56 5093518.56 466.55
"56701" 711022.52 5093443.08 466.46
"56721" 711020.98 5093517.63 466.39
"56741" 711016.68 5093718.34 463.39
"56761" 711015.8 5093759 463.02
"56781" 711015.99 5093773.93 463.16
"56801" 711017.05 5093731.86 463.43
"56821" 711017.86 5093699.71 463.34
"56841" 711023.76 5093458.4 466.38
"56861" 711023.83 5093464.93 466.4
"56881" 711018.87 5093708.27 463.46
"56901" 711018.24 5093741.46 462.34
"56921" 711017.33 5093797.43 467.96
"56941" 711019.24 5093730.95 463.17
"56961" 711019.91 5093703.82 463.25
"56981" 711025.12 5093484.94 467.17
"57001" 711021.64 5093686.28 463.33
"57021" 711020.79 5093727.98 463.46
"57041" 711019.49 5093787.05 465.7
"57061" 711020.87 5093752.37 463.35
"57081" 711021.92 5093707.78 463.17
"57101" 711027.62 5093455.4 466.48
"57121" 711023.31 5093698.72 463.21
"57141" 711022.42 5093745.31 463.26
"57161" 711022.55 5093769.02 463.1
"57181" 711023.86 5093710.77 463.37
"57201" 711028.77 5093484.32 466.8
"57221" 711025.74 5093676.9 463.44
"57241" 711024.94 5093722.29 463.09
"57261" 711023.38 5093795.86 467.7
"57281" 711025.08 5093747.36 463.29
"57301" 711027.18 5093649.81 463.26
"57321" 711031.94 5093419.36 467.56
"57341" 711027.57 5093681.04 463.39
"57361" 711026.87 5093721.43 463.45
"57381" 711025.03 5093809.64 470.11
"57401" 711027.29 5093733.3 463.1
"57421" 711028.04 5093696.13 463.25
"57441" 711032.37 5093473.39 466.64
"57461" 711032.95 5093457.45 466.39
"57481" 711029.15 5093699.21 463.36
"57501" 711028.37 5093748.38 463.08
"57521" 711026.97 5093835.3 468.95
"57541" 711029.56 5093718.84 463.35
"57561" 711030.23 5093685.42 463.24
"57581" 711033.64 5093502.69 466.02
"57601" 711034.46 5093472.1 466.87
"57621" 711031 5093702.78 463.31
"57641" 711030.2 5093754.46 463.15
"57661" 711030.33 5093769.6 463.49
"57681" 711031.22 5093721.47 463.31
"57701" 711032.66 5093642.44 463.22
"57721" 711035.29 5093512.57 465.81
"57741" 711032.62 5093706.58 463.08
"57761" 711031.41 5093778.89 466.68
"57781" 711032.51 5093746.62 463.26
"57801" 711033.45 5093692.25 463.08
"57821" 711036.35 5093512.48 465.68
"57841" 711034.45 5093685.93 463.36
"57861" 711033.51 5093756.11 463.28
"57881" 711033.92 5093755.97 463.3
"57901" 711035.01 5093689.23 462.73
"57921" 711037.71 5093508.25 465.78
"57941" 711035.98 5093671.74 463.7
"57961" 711034.93 5093755.18 463.41
"57981" 711035.5 5093739.25 463.23
"58001" 711036.56 5093667.8 463.36
"58021" 711038.27 5093585.53 465.84
"58041" 711037.39 5093673.94 463.3
"58061" 711036.58 5093747.77 463.07
"58081" 711037.07 5093744.65 463.34
"58101" 711037.98 5093680.32 463.25
"58121" 711039.2 5093580.67 466.57
"58141" 711038.77 5093663.91 463.54
"58161" 711038.13 5093727.72 462.37
"58181" 711036.75 5093860.51 464.8
"58201" 711038.87 5093707.79 462.29
"58221" 711039.65 5093642.55 463.48
"58241" 711041.63 5093509.17 465.83
"58261" 711040.19 5093675.34 463.3
"58281" 711039.69 5093731.85 463.01
"58301" 711040.08 5093736.78 463.42
"58321" 711040.87 5093669.01 463.13
"58341" 711042.5 5093511.65 465.76
"58361" 711041.99 5093591.93 465.92
"58381" 711041.21 5093702.52 462.33
"58401" 711040.42 5093776.26 466.23
"58421" 711041.37 5093731.1 462.86
"58441" 711041.89 5093681.84 463.27
"58461" 711042.65 5093598.18 466.26
"58481" 711043.99 5093507.47 465.76
"58501" 711043.03 5093645.27 463.37
"58521" 711042.71 5093688.26 463.28
"58541" 711041.89 5093779.22 466.45
"58561" 711042.56 5093758.15 463.22
"58581" 711043.01 5093713.67 463.26
"58601" 711043.65 5093649.65 463.38
"58621" 711045.18 5093479.17 466.64
"58641" 711044.67 5093591.94 466.45
"58661" 711044.26 5093671.81 463.28
"58681" 711043.9 5093728.29 462.92
"58701" 711042.98 5093849.89 465.29
"58721" 711044.24 5093737.72 463.15
"58741" 711044.89 5093667.5 463.46
"58761" 711045.47 5093591.38 466.51
"58781" 711046.65 5093511.41 465.8
"58801" 711045.83 5093668.81 463.49
"58821" 711045.57 5093720.49 463.16
"58841" 711044.74 5093866.5 465.56
"58861" 711046.26 5093716.99 463.03
"58881" 711046.69 5093670.31 463.14
"58901" 711048.64 5093424.62 467.65
"58921" 711047.75 5093636.38 463.6
"58941" 711047.47 5093694.01 462.78
"58961" 711047.23 5093734.51 463.16
"58981" 711047.11 5093796.72 464.53
"59001" 711047.84 5093717.53 463.13
"59021" 711048.41 5093647.5 463.29
"59041" 711049.44 5093634.61 463.36
"59061" 711049.18 5093698.64 462.9
"59081" 711049.6 5093732.53 463.1
"59101" 711050.12 5093662.46 463.16
"59121" 711051.71 5093459.16 466.71
"59141" 711050.87 5093678.55 462.36
"59161" 711049.91 5093859.7 465.72
"59181" 711051.31 5093685.63 463.08
"59201" 711051.59 5093641.47 463.56
"59221" 711053.12 5093459.08 466.78
"59241" 711052.57 5093657.52 463.1
"59261" 711052.36 5093715.53 463.18
"59281" 711052.83 5093719.37 463.16
"59301" 711053.21 5093661.56 463.14
"59321" 711054.8 5093387.21 468.81
"59341" 711054 5093659.06 463.3
"59361" 711053.85 5093700.88 463.26
"59381" 711053.23 5093860.33 465.66
"59401" 711054.48 5093682.92 463.2
"59421" 711054.78 5093634.76 463.32
"59441" 711055.51 5093658.13 463.08
"59461" 711055.2 5093750.42 464.05
"59481" 711055.33 5093804.41 464.18
"59501" 711056.21 5093676.38 462.81
"59521" 711057.27 5093636.48 463.49
"59541" 711057.14 5093685.67 463.16
"59561" 711057.62 5093692.82 463.05
"59581" 711057.85 5093651.17 463.2
"59601" 711058.67 5093638.22 463.37
"59621" 711058.57 5093683.61 463.09
"59641" 711058.5 5093801.17 464.19
"59661" 711059.4 5093655.82 463.18
"59681" 711060.34 5093469 467.21
"59701" 711060.33 5093647.39 463.27
"59721" 711060.23 5093683.09 463.2
"59741" 711060.06 5093801.89 464.24
"59761" 711060.91 5093656.41 463.34
"59781" 711061.75 5093482.73 467.4
"59801" 711061.95 5093668.91 462.28
"59821" 711061.64 5093825.54 466.09
"59841" 711062.74 5093661.13 463.34
"59861" 711064.09 5093455.15 467.46
"59881" 711063.76 5093659.82 463.36
"59901" 711063.22 5093865.44 465.89
"59921" 711064.62 5093658.61 463.26
"59941" 711065.75 5093613.01 467.37
"59961" 711065.75 5093676.72 463.31
"59981" 711066.48 5093679.55 463.16
"60001" 711067.48 5093498.92 467.04
"60021" 711067.9 5093648.34 462.94
"60041" 711067.38 5093859.43 466.81
"60061" 711069.14 5093584.24 467.45
"60081" 711070.11 5093643.73 463.43
"60101" 711069.49 5093859.14 466.95
"60121" 711071.28 5093648.67 463.37
"60141" 711072.45 5093600.09 467.17
"60161" 711072.2 5093722.88 465.71
"60181" 711073.57 5093659.33 463.17
"60201" 711074.32 5093540.84 465.95
"60221" 711074.91 5093657.29 463.25
"60241" 711074.22 5093855.54 466.63
"60261" 711076.11 5093660.51 463
"60281" 711077.48 5093644.71 463.41
"60301" 711076.68 5093835.09 466.85
"60321" 711078.37 5093676.69 463.21
"60341" 711079.78 5093487.37 467.5
"60361" 711079.53 5093741.96 466.04
"60381" 711079.64 5093811.91 468.02
"60401" 711081.07 5093669.52 463.46
"60421" 711082.77 5093456.97 467.29
"60441" 711082.5 5093670.68 463.48
"60461" 711081.89 5093770.21 468.46
"60481" 711082.87 5093754.8 466.67
"60501" 711084.58 5093580.73 466.06
"60521" 711085.42 5093657.46 462.33
"60541" 711084.53 5093779.1 469.57
"60561" 711084.87 5093801.55 470.11
"60581" 711086.63 5093657.09 462.59
"60601" 711088.05 5093498.83 466.96
"60621" 711088.45 5093553.64 465.71
"60641" 711088 5093673.72 463.18
"60661" 711088.32 5093756.97 466.85
"60681" 711089.74 5093643.09 463.04
"60701" 711092.04 5093411.4 466.55
"60721" 711090.87 5093644.16 463.28
"60741" 711090.09 5093748.82 466.09
"60761" 711091.54 5093697.53 465.39
"60781" 711092.38 5093636.03 462.37
"60801" 711094.78 5093414.96 466.18
"60821" 711093.72 5093629.8 463.18
"60841" 711093.14 5093703.84 465.71
"60861" 711094.05 5093725.13 466.12
"60881" 711095.27 5093636.77 462.5
"60901" 711097.83 5093422.19 466.16
"60921" 711096.34 5093646.37 463.21
"60941" 711094.36 5093886.31 466.71
"60961" 711097.53 5093662.04 463.28
"60981" 711098.09 5093617.92 463.39
"61001" 711099.97 5093504.75 467.01
"61021" 711098.98 5093651.65 463.29
"61041" 711098.28 5093721.96 465.93
"61061" 711099.34 5093719.29 466.02
"61081" 711100.62 5093637.29 463.11
"61101" 711102.64 5093481.09 466.87
"61121" 711102.24 5093579.4 465.06
"61141" 711101.66 5093652.29 463.29
"61161" 711099.24 5093905.49 466.07
"61181" 711102.91 5093661.46 463.29
"61201" 711103.54 5093617.4 463.64
"61221" 711105.5 5093511.25 466.51
"61241" 711104.24 5093654.45 463.08
"61261" 711102.01 5093852.76 467.46
"61281" 711105.28 5093680.22 463.36
"61301" 711106.18 5093623.86 463.17
"61321" 711107.01 5093634.27 462.33
"61341" 711105.46 5093747.67 467.21
"61361" 711105.17 5093803.34 471.2
"61381" 711107.91 5093660.44 463.23
"61401" 711110.34 5093504.82 466.64
"61421" 711109.41 5093636.78 463.13
"61441" 711107.69 5093759.91 467.72
"61461" 711108.78 5093747.41 467.47
"61481" 711110.64 5093650.89 463.32
"61501" 711111.37 5093607.74 463.56
"61521" 711112.04 5093615.21 463.21
"61541" 711111.45 5093658.45 463.29
"61561" 711109.04 5093808.72 470.41
"61581" 711112.44 5093671.57 463.09
"61601" 711113.06 5093637.17 463.42
"61621" 711116.26 5093458.06 467.23
"61641" 711113.98 5093645.88 463.43
"61661" 711112.61 5093770.34 468.67
"61681" 711115.75 5093622.39 463.08
"61701" 711116.88 5093600.71 463.8
"61721" 711116.01 5093657.7 463.48
"61741" 711113.58 5093821.87 470.18
"61761" 711117.27 5093656.48 463.54
"61781" 711118.08 5093617.17 463.35
"61801" 711120.89 5093481.79 467.31
"61821" 711118.69 5093626.17 463.17
"61841" 711118.02 5093665.69 463.26
"61861" 711116.12 5093791.64 471.35
"61881" 711119.4 5093658.57 463.03
"61901" 711120.61 5093602.09 463.47
"61921" 711123.21 5093486.15 466.99
"61941" 711121.19 5093611.83 463.45
"61961" 711120.3 5093662.6 463.26
"61981" 711117.91 5093775.48 470.69
"62001" 711118.07 5093796.3 471.17
"62021" 711121.66 5093652.03 463.78
"62041" 711122.54 5093613.86 463.41
"62061" 711125.17 5093490.82 466.58
"62081" 711125.72 5093471.27 467.14
"62101" 711123.41 5093603.64 463.34
"62121" 711122.6 5093645.76 463.51
"62141" 711117.62 5093893.37 467.17
"62161" 711123.73 5093648.85 463.21
"62181" 711124.5 5093615.86 463.4
"62201" 711126.36 5093536.49 463.93
"62221" 711127.8 5093469.42 467.06
"62241" 711127.73 5093479.17 467.04
"62261" 711125.6 5093595.28 463.45
"62281" 711124.6 5093644.95 463.47
"62301" 711119.71 5093870.22 468.52
"62321" 711125.67 5093645.82 463.32
"62341" 711126.82 5093599.09 463.29
"62361" 711129.89 5093467.65 467.1
"62381" 711129.92 5093470.41 467.13
"62401" 711127.21 5093607.8 463.37
"62421" 711126.23 5093653.56 463.35
"62441" 711123.66 5093779.24 470.5
"62461" 711127.5 5093639.8 463.55
"62481" 711128.44 5093602.89 463.39
"62501" 711131.44 5093477.4 467.01
"62521" 711131.8 5093465.3 466.95
"62541" 711131.3 5093489.25 466.52
"62561" 711128.85 5093606.29 463.21
"62581" 711127.79 5093653.39 463.15
"62601" 711125.03 5093781.81 470.72
"62621" 711129.36 5093632.49 462.39
"62641" 711130.29 5093595.6 463.41
"62661" 711133.1 5093483.51 466.95
"62681" 711133.53 5093469.4 467.05
"62701" 711130.93 5093587.44 463.44
"62721" 711129.55 5093645.66 463.33
"62741" 711124.02 5093863.46 467.83
"62761" 711129.46 5093675.15 464.84
"62781" 711130.97 5093622.34 463.36
"62801" 711132.05 5093582.96 463.22
"62821" 711134.96 5093470.65 467.01
"62841" 711132.91 5093560.52 463.9
"62861" 711131.81 5093605.18 463.33
"62881" 711130.37 5093662.11 463.4
"62901" 711125.48 5093840.94 469.91
"62921" 711130.41 5093684.49 465.44
"62941" 711132.11 5093628.06 463.6
"62961" 711133.36 5093584.87 463.45
"62981" 711136.24 5093478.86 467.23
"63001" 711135.96 5093495.14 465.76
"63021" 711133.52 5093592.07 463.44
"63041" 711131.71 5093660.27 463.3
"63061" 711126.15 5093865.55 468.08
"63081" 711132.9 5093643.5 463.19
"63101" 711134.42 5093591.86 463.46
"63121" 711137.82 5093472.84 466.95
"63141" 711136.07 5093542.75 464.11
"63161" 711134.23 5093610.91 463.39
"63181" 711132.79 5093662.93 463.33
"63201" 711131.29 5093724.79 467.02
"63221" 711133.93 5093644.07 463.33
"63241" 711135.65 5093588.4 463.29
"63261" 711138.88 5093479.08 467.16
"63281" 711138.55 5093494.51 465.93
"63301" 711135.62 5093600.18 463.34
"63321" 711134.25 5093647.27 463.43
"63341" 711127.47 5093870.03 468.72
"63361" 711134.48 5093661.65 463.39
"63381" 711136.02 5093613.78 463.47
"63401" 711137.56 5093565.44 463.82
"63421" 711140.12 5093483.61 467.17
"63441" 711136.94 5093593.98 463.13
"63461" 711135 5093657.14 463.3
"63481" 711127.87 5093880.69 469.57
"63501" 711136.44 5093631.23 463.27
"63521" 711138.27 5093576.95 463.18
"63541" 711141.35 5093482.42 467.24
"63561" 711138.12 5093590.34 463.44
"63581" 711135.97 5093658.52 463.18
"63601" 711132.9 5093757.68 467.36
"63621" 711137.69 5093623.85 463.67
"63641" 711139.17 5093581.94 463.32
"63661" 711142.51 5093482.07 467.12
"63681" 711139.67 5093573.85 463.52
"63701" 711138.3 5093614.91 463.59
"63721" 711130.4 5093840.22 470.83
"63741" 711137.71 5093656.13 463.14
"63761" 711139.46 5093608.09 463.56
"63781" 711141.01 5093565.93 463.72
"63801" 711144.02 5093482.37 467.06
"63821" 711140.53 5093587.34 463.38
"63841" 711138.88 5093635.57 462.39
"63861" 711134.55 5093752.29 467.54
"63881" 711138.83 5093650.96 463.23
"63901" 711140.96 5093594.34 463.61
"63921" 711145.15 5093481.97 467.04
"63941" 711141.17 5093596.9 463.31
"63961" 711138.98 5093657.31 463.14
"63981" 711136.01 5093749.85 467.42
"64001" 711141.12 5093624.85 463.43
"64021" 711142.44 5093591.53 463.44
"64041" 711146.38 5093489.49 466.42
"64061" 711143.78 5093563.79 463.7
"64081" 711142.02 5093611.07 463.31
"64101" 711140.06 5093663.04 463.26
"64121" 711140.43 5093670.11 463.81
"64141" 711143.39 5093598.63 463.16
"64161" 711147.74 5093490.19 466.3
"64181" 711145.02 5093564.45 463.8
"64201" 711142.87 5093620.21 463.18
"64221" 711140.86 5093670.79 463.75
"64241" 711141.76 5093666.91 463.44
"64261" 711144.85 5093594.44 463.42
"64281" 711149.37 5093486.58 466.35
"64301" 711146.38 5093564.83 463.82
"64321" 711143.71 5093631.62 462.74
"64341" 711138.57 5093753.41 467.47
"64361" 711141.34 5093704.13 465.86
"64381" 711146.24 5093594.51 463.36
"64401" 711151.09 5093481.88 466.32
"64421" 711146.98 5093582.06 463.43
"64441" 711143.45 5093664.85 463.62
"64461" 711144.66 5093653.91 463.47
"64481" 711147.65 5093588.51 463.39
"64501" 711152.08 5093490.14 465.63
"64521" 711152.22 5093488.48 465.94
"64541" 711147.76 5093594.37 463.13
"64561" 711144.54 5093668.38 463.4
"64581" 711142.9 5093717.73 466.78
"64601" 711146.41 5093645.38 463.43
"64621" 711148.92 5093592.14 463.25
"64641" 711153.99 5093483.35 466.03
"64661" 711149.01 5093597.6 463.33
"64681" 711146.42 5093655.58 463.39
"64701" 711137.57 5093853.06 470.08
"64721" 711147.29 5093655.96 463.39
"64741" 711149.31 5093614.2 463.36
"64761" 711151.71 5093564.57 463.43
"64781" 711151.47 5093577.06 463.16
"64801" 711148.75 5093636.38 463.2
"64821" 711146.97 5093674.53 463.94
"64841" 711140.59 5093817.81 469.94
"64861" 711148.5 5093662.91 463.26
"64881" 711149.98 5093633.37 462.97
"64901" 711152.24 5093587.82 463.37
"64921" 711154.05 5093557.69 463.69
"64941" 711152.37 5093593.84 463.26
"64961" 711150.35 5093636.97 463.08
"64981" 711140.11 5093848.17 470.89
"65001" 711150.46 5093656.17 463.36
"65021" 711152.09 5093624.12 463.28
"65041" 711154.74 5093572.08 463.53
"65061" 711154.02 5093595.13 463.09
"65081" 711152.13 5093634.62 463.16
"65101" 711147.64 5093725.56 466.53
"65121" 711150.96 5093680.31 463.95
"65141" 711153.09 5093639.8 463.33
"65161" 711155.73 5093588.99 463.32
"65181" 711156.11 5093589.29 463.16
"65201" 711154.1 5093630.11 463.18
"65221" 711151.72 5093678.04 463.81
"65241" 711142.26 5093870.71 470.15
"65261" 711153.81 5093656.08 463.28
"65281" 711155.65 5093621.51 463
"65301" 711157.75 5093581.92 463.24
"65321" 711157.94 5093587.17 463.32
"65341" 711156.28 5093620.51 463.33
"65361" 711154.81 5093650.2 463.29
"65381" 711143.74 5093868.02 469.94
"65401" 711155.18 5093666.47 463.17
"65421" 711156.77 5093636.94 463.27
"65441" 711159.02 5093594.92 463.47
"65461" 711160.71 5093569.94 463.54
"65481" 711158.98 5093604.62 462.41
"65501" 711157 5093642.77 463.35
"65521" 711154.62 5093688.35 464.72
"65541" 711155.21 5093696.45 464.45
"65561" 711158.14 5093643.65 463.41
"65581" 711159.51 5093618.91 463.41
"65601" 711161.22 5093588.01 463.2
"65621" 711161.86 5093586.2 463.36
"65641" 711159.77 5093627.04 463.18
"65661" 711158.31 5093655.37 463.35
"65681" 711150.95 5093794.94 469.18
"65701" 711157.41 5093690.57 464.5
"65721" 711159.89 5093646.42 463.44
"65741" 711162.21 5093604.61 463.31
"65761" 711166.08 5093534.63 463.43
"65781" 711163.24 5093595.13 463.26
"65801" 711160.87 5093640.76 463.32
"65821" 711159.21 5093672.72 463.43
"65841" 711151.14 5093835.09 469.33
"65861" 711160.98 5093662.77 463.45
"65881" 711162.65 5093633.21 463.17
"65901" 711164.72 5093596.19 463.36
"65921" 711165.95 5093581.4 463.53
"65941" 711163.72 5093623.43 463.49
"65961" 711161.71 5093661.55 463.07
"65981" 711156.92 5093749.71 466.71
"66001" 711159.56 5093718.29 465.54
"66021" 711162.64 5093665.56 463.41
"66041" 711164.33 5093636.03 463.09
"66061" 711166.66 5093595.33 463.31
"66081" 711171.32 5093514.09 463.78
"66101" 711167.12 5093598.92 463.42
"66121" 711164.52 5093648.17 463.2
"66141" 711162.68 5093682.61 463.75
"66161" 711151.58 5093887.22 471.14
"66181" 711164.51 5093669.62 463.34
"66201" 711166.34 5093637.6 463.44
"66221" 711168.83 5093594.19 463.38
"66241" 711175.26 5093481.16 464.99
"66261" 711168.94 5093601.25 463.4
"66281" 711166.62 5093644.48 463.4
"66301" 711165.1 5093672.76 463.2
"66321" 711153.65 5093885.71 471.21
"66341" 711164.63 5093700.33 464.01
"66361" 711167.22 5093656.17 463.33
"66381" 711169.08 5093624.1 463.4
"66401" 711171.89 5093575.72 463.51
"66421" 711170.96 5093602.22 463.41
"66441" 711168.88 5093640.62 463.45
"66461" 711166.76 5093679.87 463.46
"66481" 711155.54 5093886.82 471.24
"66501" 711168.09 5093675.6 463.42
"66521" 711170.1 5093641.23 463.16
"66541" 711172.62 5093598.01 463.31
"66561" 711175.68 5093552.08 463.72
"66581" 711171.43 5093630.07 463.41
"66601" 711169.62 5093663.35 463.31
"66621" 711165.28 5093741.72 465.08
"66641" 711165.66 5093748.85 465.75
"66661" 711170.47 5093667.89 463.42
"66681" 711172.28 5093637.17 463.35
"66701" 711174.6 5093597.45 463.39
"66721" 711177.61 5093552.5 463.71
"66741" 711173.93 5093619.5 463.46
"66761" 711172.25 5093650.16 463.38
"66781" 711170.36 5093684.57 463.31
"66801" 711159.59 5093875.4 471.1
